unitid,year,fips,ftpt,retention_rate,returning_students,prev_cohort,prev_exclusions,prev_cohort_adj
484084,2020,17,2,1.0,5.0,5.0,0.0,5.0
484084,2020,17,99,0.88,15.0,17.0,0.0,17.0
484093,2020,26,1,1.0,10.0,10.0,0.0,10.0
484093,2020,26,2,1.0,8.0,8.0,0.0,8.0
484093,2020,26,99,1.0,18.0,18.0,0.0,18.0
484109,2020,18,1,0.75,6.0,8.0,0.0,8.0
484109,2020,18,2,,,,,
484109,2020,18,99,0.75,6.0,8.0,0.0,8.0
484127,2020,9,1,0.84,16.0,19.0,0.0,19.0
484127,2020,9,2,,,,,
484127,2020,9,99,0.84,16.0,19.0,0.0,19.0
484136,2020,48,1,1.0,11.0,11.0,0.0,11.0
484136,2020,48,2,,,,,
484136,2020,48,99,1.0,11.0,11.0,0.0,11.0
484163,2020,4,1,,,,,
484163,2020,4,2,,,,,
484163,2020,4,99,,0.0,0.0,0.0,0.0
484172,2020,12,1,,,,,
484172,2020,12,2,,,,,
484172,2020,12,99,,0.0,0.0,0.0,0.0
484190,2020,22,1,0.56,9.0,16.0,0.0,16.0
484190,2020,22,2,,,,,
484190,2020,22,99,0.56,9.0,16.0,0.0,16.0
484206,2020,6,1,0.79,34.0,43.0,0.0,43.0
484206,2020,6,2,0.96,26.0,27.0,0.0,27.0
484206,2020,6,99,0.86,60.0,70.0,0.0,70.0
484233,2020,6,1,,,,,
484233,2020,6,2,0.68,62.0,91.0,0.0,91.0
484233,2020,6,99,0.68,62.0,91.0,0.0,91.0
484321,2020,34,1,0.67,6.0,9.0,0.0,9.0
484321,2020,34,2,0.33,1.0,3.0,0.0,3.0
484321,2020,34,99,0.58,7.0,12.0,0.0,12.0
484330,2020,21,1,0.82,14.0,17.0,0.0,17.0
484330,2020,21,2,,,,,
484330,2020,21,99,0.82,14.0,17.0,0.0,17.0
484349,2020,18,1,0.57,21.0,37.0,0.0,37.0
484349,2020,18,2,,,,,
484349,2020,18,99,0.57,21.0,37.0,0.0,37.0
484358,2020,47,1,0.66,33.0,50.0,0.0,50.0
484358,2020,47,2,,,,,
484358,2020,47,99,0.66,33.0,50.0,0.0,50.0
484367,2020,6,1,0.6,52.0,86.0,0.0,86.0
484367,2020,6,2,,,,,
484367,2020,6,99,0.6,52.0,86.0,0.0,86.0
484376,2020,6,1,0.62,66.0,106.0,0.0,106.0
484376,2020,6,2,,,,,
484376,2020,6,99,0.62,66.0,106.0,0.0,106.0
484394,2020,49,1,0.95,20.0,21.0,0.0,21.0
484394,2020,49,2,1.0,3.0,3.0,0.0,3.0
484394,2020,49,99,0.96,23.0,24.0,0.0,24.0
484473,2020,12,1,0.67,464.0,688.0,0.0,688.0
484473,2020,12,2,0.71,52.0,73.0,0.0,73.0
484473,2020,12,99,0.68,516.0,761.0,0.0,761.0
484604,2020,48,1,0.75,88.0,118.0,0.0,118.0
484604,2020,48,2,0.67,42.0,63.0,0.0,63.0
484604,2020,48,99,0.72,130.0,181.0,0.0,181.0
484613,2020,4,1,0.42,390.0,938.0,0.0,938.0
484613,2020,4,2,,,,,
484613,2020,4,99,0.42,390.0,938.0,0.0,938.0
484631,2020,6,1,0.33,6.0,18.0,0.0,18.0
484631,2020,6,2,,,,,
484631,2020,6,99,0.33,6.0,18.0,0.0,18.0
484668,2020,12,1,,,,,
484668,2020,12,2,,,,,
484668,2020,12,99,,0.0,0.0,0.0,0.0
484677,2020,13,1,,,,,
484677,2020,13,2,,,,,
484677,2020,13,99,,0.0,0.0,0.0,0.0
484710,2020,32,1,,0.0,0.0,0.0,0.0
484710,2020,32,2,,,,,
484710,2020,32,99,,0.0,0.0,0.0,0.0
484729,2020,37,1,,,,,
484729,2020,37,2,,,,,
484729,2020,37,99,,0.0,0.0,0.0,0.0
484756,2020,48,1,0.5,1.0,2.0,0.0,2.0
484756,2020,48,2,,,,,
484756,2020,48,99,0.5,1.0,2.0,0.0,2.0
484783,2020,42,1,,,,,
484783,2020,42,2,,,,,
484783,2020,42,99,,0.0,0.0,0.0,0.0
484826,2020,53,1,0.82,14.0,17.0,0.0,17.0
484826,2020,53,2,,,,,
484826,2020,53,99,0.82,14.0,17.0,0.0,17.0
484835,2020,72,1,1.0,2.0,2.0,0.0,2.0
484835,2020,72,2,,,,,
484835,2020,72,99,1.0,2.0,2.0,0.0,2.0
484862,2020,6,1,,,,,
484862,2020,6,2,,,,,
484862,2020,6,99,,0.0,0.0,0.0,0.0
484871,2020,36,1,0.76,25.0,33.0,0.0,33.0
484871,2020,36,2,,,,,
484871,2020,36,99,0.76,25.0,33.0,0.0,33.0
484899,2020,4,1,0.9,53.0,59.0,0.0,59.0
484899,2020,4,2,,,,,
484899,2020,4,99,0.9,53.0,59.0,0.0,59.0
484905,2020,48,1,0.71,276.0,390.0,0.0,390.0
484905,2020,48,2,0.35,12.0,34.0,0.0,34.0
484905,2020,48,99,0.68,288.0,424.0,0.0,424.0
484923,2020,51,1,,,,,
484923,2020,51,2,,,,,
484923,2020,51,99,,0.0,0.0,0.0,0.0
484932,2020,54,1,0.5,195.0,389.0,0.0,389.0
484932,2020,54,2,0.36,49.0,136.0,0.0,136.0
484932,2020,54,99,0.46,244.0,525.0,0.0,525.0
484950,2020,41,1,0.82,18.0,22.0,0.0,22.0
484950,2020,41,2,,,,,
484950,2020,41,99,0.82,18.0,22.0,0.0,22.0
484996,2020,48,1,0.74,57.0,77.0,0.0,77.0
484996,2020,48,2,,,,,
484996,2020,48,99,0.74,57.0,77.0,0.0,77.0
485014,2020,36,1,0.67,8.0,12.0,0.0,12.0
485014,2020,36,2,0.22,2.0,9.0,0.0,9.0
485014,2020,36,99,0.48,10.0,21.0,0.0,21.0
485032,2020,39,1,0.67,10.0,15.0,0.0,15.0
485032,2020,39,2,0.67,2.0,3.0,0.0,3.0
485032,2020,39,99,0.67,12.0,18.0,0.0,18.0
485111,2020,13,1,,0.0,0.0,0.0,0.0
485111,2020,13,2,,0.0,0.0,0.0,0.0
485111,2020,13,99,,0.0,0.0,0.0,0.0
485139,2020,17,1,0.49,24.0,49.0,0.0,49.0
485139,2020,17,2,,,,,
485139,2020,17,99,0.49,24.0,49.0,0.0,49.0
485166,2020,41,1,1.0,11.0,11.0,0.0,11.0
485166,2020,41,2,,,,,
485166,2020,41,99,1.0,11.0,11.0,0.0,11.0
485236,2020,42,1,0.36,4.0,11.0,0.0,11.0
485236,2020,42,2,0.63,12.0,19.0,0.0,19.0
485236,2020,42,99,0.53,16.0,30.0,0.0,30.0
485263,2020,6,1,0.71,10.0,14.0,0.0,14.0
485263,2020,6,2,,,,,
485263,2020,6,99,0.71,10.0,14.0,0.0,14.0
485272,2020,12,1,0.9,9.0,10.0,0.0,10.0
485272,2020,12,2,,,,,
485272,2020,12,99,0.9,9.0,10.0,0.0,10.0
485306,2020,4,1,0.82,31.0,38.0,0.0,38.0
485306,2020,4,2,,,,,
485306,2020,4,99,0.82,31.0,38.0,0.0,38.0
485342,2020,12,1,0.78,50.0,64.0,0.0,64.0
485342,2020,12,2,,0.0,0.0,0.0,0.0
485342,2020,12,99,0.78,50.0,64.0,0.0,64.0
485360,2020,48,1,1.0,1.0,1.0,0.0,1.0
485360,2020,48,2,,,,,
485360,2020,48,99,1.0,1.0,1.0,0.0,1.0
485379,2020,12,1,0.79,128.0,163.0,0.0,163.0
485379,2020,12,2,,,,,
485379,2020,12,99,0.79,128.0,163.0,0.0,163.0
485388,2020,12,1,0.77,10.0,13.0,0.0,13.0
485388,2020,12,2,,,,,
485388,2020,12,99,0.77,10.0,13.0,0.0,13.0
485397,2020,42,1,0.67,22.0,33.0,0.0,33.0
485397,2020,42,2,0.3,3.0,10.0,0.0,10.0
485397,2020,42,99,0.58,25.0,43.0,0.0,43.0
485412,2020,6,1,1.0,13.0,13.0,0.0,13.0
485412,2020,6,2,,,,,
485412,2020,6,99,1.0,13.0,13.0,0.0,13.0
485458,2020,13,1,0.61,86.0,141.0,0.0,141.0
485458,2020,13,2,0.41,133.0,325.0,0.0,325.0
485458,2020,13,99,0.47,219.0,466.0,0.0,466.0
485476,2020,53,1,0.82,23.0,28.0,0.0,28.0
485476,2020,53,2,,,,,
485476,2020,53,99,0.82,23.0,28.0,0.0,28.0
485485,2020,12,1,0.93,161.0,174.0,0.0,174.0
485485,2020,12,2,,,,,
485485,2020,12,99,0.93,161.0,174.0,0.0,174.0
485494,2020,6,1,0.22,13.0,59.0,0.0,59.0
485494,2020,6,2,,,,,
485494,2020,6,99,0.22,13.0,59.0,0.0,59.0
485500,2020,6,1,,,,,
485500,2020,6,2,,,,,
485500,2020,6,99,,0.0,0.0,0.0,0.0
485519,2020,6,1,1.0,3.0,3.0,0.0,3.0
485519,2020,6,2,1.0,1.0,1.0,0.0,1.0
485519,2020,6,99,1.0,4.0,4.0,0.0,4.0
485546,2020,6,1,,0.0,0.0,0.0,0.0
485546,2020,6,2,0.18,3.0,17.0,0.0,17.0
485546,2020,6,99,0.18,3.0,17.0,0.0,17.0
485564,2020,22,1,0.44,24.0,56.0,1.0,55.0
485564,2020,22,2,1.0,1.0,2.0,1.0,1.0
485564,2020,22,99,0.45,25.0,58.0,2.0,56.0
485573,2020,6,1,1.0,25.0,25.0,0.0,25.0
485573,2020,6,2,,0.0,0.0,0.0,0.0
485573,2020,6,99,1.0,25.0,25.0,0.0,25.0
485582,2020,44,1,0.96,55.0,57.0,0.0,57.0
485582,2020,44,2,0.8,37.0,46.0,0.0,46.0
485582,2020,44,99,0.89,92.0,103.0,0.0,103.0
485591,2020,5,1,1.0,10.0,10.0,0.0,10.0
485591,2020,5,2,,0.0,0.0,0.0,0.0
485591,2020,5,99,1.0,10.0,10.0,0.0,10.0
485607,2020,9,1,0.6,6.0,10.0,0.0,10.0
485607,2020,9,2,1.0,4.0,4.0,0.0,4.0
485607,2020,9,99,0.71,10.0,14.0,0.0,14.0
485698,2020,45,1,0.6,12.0,20.0,0.0,20.0
485698,2020,45,2,,0.0,0.0,0.0,0.0
485698,2020,45,99,0.6,12.0,20.0,0.0,20.0
485704,2020,5,1,,,,,
485704,2020,5,2,,,,,
485704,2020,5,99,,0.0,0.0,0.0,0.0
485768,2020,12,1,0.94,49.0,60.0,8.0,52.0
485768,2020,12,2,1.0,1.0,1.0,0.0,1.0
485768,2020,12,99,0.94,50.0,61.0,8.0,53.0
485801,2020,36,1,1.0,72.0,72.0,0.0,72.0
485801,2020,36,2,,,,,
485801,2020,36,99,1.0,72.0,72.0,0.0,72.0
485810,2020,48,1,0.67,8.0,12.0,0.0,12.0
485810,2020,48,2,,,,,
485810,2020,48,99,0.67,8.0,12.0,0.0,12.0
485856,2020,42,1,1.0,2.0,2.0,0.0,2.0
485856,2020,42,2,,0.0,0.0,0.0,0.0
485856,2020,42,99,1.0,2.0,2.0,0.0,2.0
485874,2020,48,1,0.92,36.0,39.0,0.0,39.0
485874,2020,48,2,0.8,12.0,15.0,0.0,15.0
485874,2020,48,99,0.89,48.0,54.0,0.0,54.0
485908,2020,39,1,,,,,
485908,2020,39,2,,,,,
485908,2020,39,99,,0.0,0.0,0.0,0.0
485926,2020,48,1,0.58,28.0,48.0,0.0,48.0
485926,2020,48,2,,0.0,0.0,0.0,0.0
485926,2020,48,99,0.58,28.0,48.0,0.0,48.0
485953,2020,48,1,0.77,20.0,26.0,0.0,26.0
485953,2020,48,2,,,,,
485953,2020,48,99,0.77,20.0,26.0,0.0,26.0
485962,2020,22,1,0.5,1.0,2.0,0.0,2.0
485962,2020,22,2,0.75,3.0,4.0,0.0,4.0
485962,2020,22,99,0.67,4.0,6.0,0.0,6.0
485999,2020,36,1,0.8,24.0,30.0,0.0,30.0
485999,2020,36,2,,,,,
485999,2020,36,99,0.8,24.0,30.0,0.0,30.0
486017,2020,36,1,0.6,3.0,5.0,0.0,5.0
486017,2020,36,2,,,,,
486017,2020,36,99,0.6,3.0,5.0,0.0,5.0
486026,2020,36,1,0.8,24.0,30.0,0.0,30.0
486026,2020,36,2,,,,,
486026,2020,36,99,0.8,24.0,30.0,0.0,30.0
486053,2020,27,1,0.76,16.0,21.0,0.0,21.0
486053,2020,27,2,,0.0,0.0,0.0,0.0
486053,2020,27,99,0.76,16.0,21.0,0.0,21.0
486105,2020,42,1,1.0,3.0,3.0,0.0,3.0
486105,2020,42,2,,,,,
486105,2020,42,99,1.0,3.0,3.0,0.0,3.0
486123,2020,6,1,0.33,2.0,6.0,0.0,6.0
486123,2020,6,2,,,,,
486123,2020,6,99,0.33,2.0,6.0,0.0,6.0
486141,2020,6,1,1.0,6.0,6.0,0.0,6.0
486141,2020,6,2,,,,,
486141,2020,6,99,1.0,6.0,6.0,0.0,6.0
486150,2020,12,1,0.89,17.0,19.0,0.0,19.0
486150,2020,12,2,1.0,7.0,7.0,0.0,7.0
486150,2020,12,99,0.92,24.0,26.0,0.0,26.0
486169,2020,21,1,0.59,24.0,41.0,0.0,41.0
486169,2020,21,2,,,,,
486169,2020,21,99,0.59,24.0,41.0,0.0,41.0
486196,2020,36,1,0.91,87.0,96.0,0.0,96.0
486196,2020,36,2,,,,,
486196,2020,36,99,0.91,87.0,96.0,0.0,96.0
486202,2020,54,1,,0.0,0.0,0.0,0.0
486202,2020,54,2,,0.0,0.0,0.0,0.0
486202,2020,54,99,,0.0,0.0,0.0,0.0
486239,2020,12,1,0.97,29.0,30.0,0.0,30.0
486239,2020,12,2,0.0,0.0,1.0,0.0,1.0
486239,2020,12,99,0.94,29.0,31.0,0.0,31.0
486248,2020,6,1,0.5,20.0,40.0,0.0,40.0
486248,2020,6,2,,,,,
486248,2020,6,99,0.5,20.0,40.0,0.0,40.0
486257,2020,39,1,0.65,28.0,43.0,0.0,43.0
486257,2020,39,2,0.4,4.0,10.0,0.0,10.0
486257,2020,39,99,0.6,32.0,53.0,0.0,53.0
486284,2020,27,1,0.64,43.0,67.0,0.0,67.0
486284,2020,27,2,,0.0,0.0,0.0,0.0
486284,2020,27,99,0.64,43.0,67.0,0.0,67.0
486309,2020,55,1,0.67,2.0,3.0,0.0,3.0
486309,2020,55,2,,,,,
486309,2020,55,99,0.67,2.0,3.0,0.0,3.0
486345,2020,17,1,,,,,
486345,2020,17,2,,,,,
486345,2020,17,99,,0.0,0.0,0.0,0.0
486354,2020,12,1,0.9,9.0,10.0,0.0,10.0
486354,2020,12,2,,0.0,0.0,0.0,0.0
486354,2020,12,99,0.9,9.0,10.0,0.0,10.0
486372,2020,6,1,1.0,9.0,9.0,0.0,9.0
486372,2020,6,2,1.0,7.0,8.0,1.0,7.0
486372,2020,6,99,1.0,16.0,17.0,1.0,16.0
486381,2020,36,1,0.63,32.0,51.0,0.0,51.0
486381,2020,36,2,,,,,
486381,2020,36,99,0.63,32.0,51.0,0.0,51.0
486390,2020,36,1,,,,,
486390,2020,36,2,,,,,
486390,2020,36,99,,0.0,0.0,0.0,0.0
486406,2020,54,1,1.0,3.0,3.0,0.0,3.0
486406,2020,54,2,,,,,
486406,2020,54,99,1.0,3.0,3.0,0.0,3.0
486415,2020,36,1,0.74,34.0,46.0,0.0,46.0
486415,2020,36,2,,,,,
486415,2020,36,99,0.74,34.0,46.0,0.0,46.0
486424,2020,11,1,0.91,30.0,33.0,0.0,33.0
486424,2020,11,2,1.0,3.0,3.0,0.0,3.0
486424,2020,11,99,0.92,33.0,36.0,0.0,36.0
486442,2020,47,1,0.2,1.0,5.0,0.0,5.0
486442,2020,47,2,,,,,
486442,2020,47,99,0.2,1.0,5.0,0.0,5.0
486488,2020,6,1,0.0,0.0,1.0,0.0,1.0
486488,2020,6,2,,0.0,0.0,0.0,0.0
486488,2020,6,99,0.0,0.0,1.0,0.0,1.0
486497,2020,6,1,0.56,5.0,9.0,0.0,9.0
486497,2020,6,2,,,,,
486497,2020,6,99,0.56,5.0,9.0,0.0,9.0
486503,2020,48,1,0.71,10.0,14.0,0.0,14.0
486503,2020,48,2,,0.0,0.0,0.0,0.0
486503,2020,48,99,0.71,10.0,14.0,0.0,14.0
486512,2020,12,1,0.87,26.0,30.0,0.0,30.0
486512,2020,12,2,,,,,
486512,2020,12,99,0.87,26.0,30.0,0.0,30.0
486530,2020,47,1,0.8,8.0,10.0,0.0,10.0
486530,2020,47,2,,,,,
486530,2020,47,99,0.8,8.0,10.0,0.0,10.0
486558,2020,6,1,0.48,14.0,29.0,0.0,29.0
486558,2020,6,2,,,,,
486558,2020,6,99,0.48,14.0,29.0,0.0,29.0
486567,2020,40,1,0.82,32.0,39.0,0.0,39.0
486567,2020,40,2,,,,,
486567,2020,40,99,0.82,32.0,39.0,0.0,39.0
486576,2020,72,1,0.88,95.0,108.0,0.0,108.0
486576,2020,72,2,,,,,
486576,2020,72,99,0.88,95.0,108.0,0.0,108.0
486594,2020,51,1,0.43,3.0,7.0,0.0,7.0
486594,2020,51,2,1.0,1.0,1.0,0.0,1.0
486594,2020,51,99,0.5,4.0,8.0,0.0,8.0
486619,2020,5,1,1.0,1.0,1.0,0.0,1.0
486619,2020,5,2,,0.0,0.0,0.0,0.0
486619,2020,5,99,1.0,1.0,1.0,0.0,1.0
486691,2020,13,1,0.66,23.0,35.0,0.0,35.0
486691,2020,13,2,,0.0,0.0,0.0,0.0
486691,2020,13,99,0.66,23.0,35.0,0.0,35.0
486707,2020,1,1,0.64,36.0,56.0,0.0,56.0
486707,2020,1,2,,,,,
486707,2020,1,99,0.64,36.0,56.0,0.0,56.0
486716,2020,47,1,0.81,25.0,31.0,0.0,31.0
486716,2020,47,2,,,,,
486716,2020,47,99,0.81,25.0,31.0,0.0,31.0
486734,2020,34,1,0.82,9.0,11.0,0.0,11.0
486734,2020,34,2,0.56,5.0,9.0,0.0,9.0
486734,2020,34,99,0.7,14.0,20.0,0.0,20.0
486752,2020,18,1,0.76,26.0,34.0,0.0,34.0
486752,2020,18,2,,,,,
486752,2020,18,99,0.76,26.0,34.0,0.0,34.0
486770,2020,48,1,,,,,
486770,2020,48,2,,,,,
486770,2020,48,99,,0.0,0.0,0.0,0.0
486798,2020,48,1,0.67,417.0,627.0,2.0,625.0
486798,2020,48,2,,,,,
486798,2020,48,99,0.67,417.0,627.0,2.0,625.0
486813,2020,48,1,0.69,52.0,75.0,0.0,75.0
486813,2020,48,2,,,,,
486813,2020,48,99,0.69,52.0,75.0,0.0,75.0
486822,2020,4,1,0.84,98.0,117.0,0.0,117.0
486822,2020,4,2,,,,,
486822,2020,4,99,0.84,98.0,117.0,0.0,117.0
486840,2020,13,1,0.8,4871.0,6118.0,5.0,6113.0
486840,2020,13,2,0.67,277.0,415.0,0.0,415.0
486840,2020,13,99,0.79,5148.0,6533.0,5.0,6528.0
486859,2020,31,1,0.5,5.0,10.0,0.0,10.0
486859,2020,31,2,,,,,
486859,2020,31,99,0.5,5.0,10.0,0.0,10.0
486868,2020,4,1,0.9,9.0,10.0,0.0,10.0
486868,2020,4,2,,,,,
486868,2020,4,99,0.9,9.0,10.0,0.0,10.0
486877,2020,36,1,0.75,6.0,8.0,0.0,8.0
486877,2020,36,2,,,,,
486877,2020,36,99,0.75,6.0,8.0,0.0,8.0
486886,2020,36,1,0.75,9.0,12.0,0.0,12.0
486886,2020,36,2,0.83,19.0,23.0,0.0,23.0
486886,2020,36,99,0.8,28.0,35.0,0.0,35.0
486901,2020,47,1,0.82,186.0,226.0,0.0,226.0
486901,2020,47,2,,0.0,0.0,0.0,0.0
486901,2020,47,99,0.82,186.0,226.0,0.0,226.0
486938,2020,32,1,0.75,3.0,4.0,0.0,4.0
486938,2020,32,2,0.0,0.0,1.0,0.0,1.0
486938,2020,32,99,0.6,3.0,5.0,0.0,5.0
486947,2020,26,1,,0.0,0.0,0.0,0.0
486947,2020,26,2,,0.0,0.0,0.0,0.0
486947,2020,26,99,,0.0,0.0,0.0,0.0
486956,2020,34,1,1.0,5.0,5.0,0.0,5.0
486956,2020,34,2,,0.0,0.0,0.0,0.0
486956,2020,34,99,1.0,5.0,5.0,0.0,5.0
486965,2020,6,1,0.66,71.0,107.0,0.0,107.0
486965,2020,6,2,,,,,
486965,2020,6,99,0.66,71.0,107.0,0.0,107.0
486983,2020,55,1,0.83,5.0,6.0,0.0,6.0
486983,2020,55,2,,,,,
486983,2020,55,99,0.83,5.0,6.0,0.0,6.0
487010,2020,47,1,,,,,
487010,2020,47,2,,,,,
487010,2020,47,99,,0.0,0.0,0.0,0.0
487047,2020,22,1,0.54,26.0,48.0,0.0,48.0
487047,2020,22,2,,,,,
487047,2020,22,99,0.54,26.0,48.0,0.0,48.0
487065,2020,48,1,1.0,13.0,13.0,0.0,13.0
487065,2020,48,2,,,,,
487065,2020,48,99,1.0,13.0,13.0,0.0,13.0
487083,2020,26,1,0.75,6.0,8.0,0.0,8.0
487083,2020,26,2,,,,,
487083,2020,26,99,0.75,6.0,8.0,0.0,8.0
487092,2020,13,1,0.96,447.0,470.0,2.0,468.0
487092,2020,13,2,,0.0,0.0,0.0,0.0
487092,2020,13,99,0.96,447.0,470.0,2.0,468.0
487162,2020,13,1,0.59,207.0,353.0,0.0,353.0
487162,2020,13,2,0.47,129.0,275.0,0.0,275.0
487162,2020,13,99,0.54,336.0,628.0,0.0,628.0
487232,2020,48,1,0.75,21.0,28.0,0.0,28.0
487232,2020,48,2,,,,,
487232,2020,48,99,0.75,21.0,28.0,0.0,28.0
487296,2020,4,1,,,,,
487296,2020,4,2,,,,,
487296,2020,4,99,,0.0,0.0,0.0,0.0
487302,2020,39,1,0.43,30.0,69.0,0.0,69.0
487302,2020,39,2,0.0,0.0,1.0,0.0,1.0
487302,2020,39,99,0.43,30.0,70.0,0.0,70.0
487311,2020,12,1,0.66,81.0,122.0,0.0,122.0
487311,2020,12,2,,,,,
487311,2020,12,99,0.66,81.0,122.0,0.0,122.0
487320,2020,48,1,0.71,1100.0,1552.0,5.0,1547.0
487320,2020,48,2,0.6,520.0,868.0,0.0,868.0
487320,2020,48,99,0.67,1620.0,2420.0,5.0,2415.0
487348,2020,53,1,0.9,9.0,10.0,0.0,10.0
487348,2020,53,2,1.0,6.0,6.0,0.0,6.0
487348,2020,53,99,0.94,15.0,16.0,0.0,16.0
487375,2020,32,1,1.0,3.0,3.0,0.0,3.0
487375,2020,32,2,0.13,1.0,8.0,0.0,8.0
487375,2020,32,99,0.36,4.0,11.0,0.0,11.0
487384,2020,12,1,0.71,64.0,90.0,0.0,90.0
487384,2020,12,2,,,,,
487384,2020,12,99,0.71,64.0,90.0,0.0,90.0
487393,2020,12,1,0.66,107.0,163.0,0.0,163.0
487393,2020,12,2,,,,,
487393,2020,12,99,0.66,107.0,163.0,0.0,163.0
487409,2020,12,1,0.71,71.0,100.0,0.0,100.0
487409,2020,12,2,,,,,
487409,2020,12,99,0.71,71.0,100.0,0.0,100.0
487418,2020,12,1,0.67,100.0,149.0,0.0,149.0
487418,2020,12,2,,,,,
487418,2020,12,99,0.67,100.0,149.0,0.0,149.0
487427,2020,12,1,0.62,91.0,146.0,0.0,146.0
487427,2020,12,2,,,,,
487427,2020,12,99,0.62,91.0,146.0,0.0,146.0
487436,2020,12,1,0.54,61.0,112.0,0.0,112.0
487436,2020,12,2,,,,,
487436,2020,12,99,0.54,61.0,112.0,0.0,112.0
487445,2020,12,1,0.71,102.0,143.0,0.0,143.0
487445,2020,12,2,,,,,
487445,2020,12,99,0.71,102.0,143.0,0.0,143.0
487454,2020,12,1,0.64,83.0,130.0,0.0,130.0
487454,2020,12,2,,,,,
487454,2020,12,99,0.64,83.0,130.0,0.0,130.0
487472,2020,12,1,0.42,89.0,211.0,0.0,211.0
487472,2020,12,2,,,,,
487472,2020,12,99,0.42,89.0,211.0,0.0,211.0
487481,2020,4,1,0.51,150.0,294.0,0.0,294.0
487481,2020,4,2,,,,,
487481,2020,4,99,0.51,150.0,294.0,0.0,294.0
487490,2020,48,1,0.61,106.0,173.0,0.0,173.0
487490,2020,48,2,,,,,
487490,2020,48,99,0.61,106.0,173.0,0.0,173.0
487506,2020,55,1,0.88,14.0,16.0,0.0,16.0
487506,2020,55,2,0.93,40.0,43.0,0.0,43.0
487506,2020,55,99,0.92,54.0,59.0,0.0,59.0
487524,2020,23,1,0.77,446.0,584.0,1.0,583.0
487524,2020,23,2,0.2,1.0,5.0,0.0,5.0
487524,2020,23,99,0.76,447.0,589.0,1.0,588.0
487533,2020,17,1,1.0,5.0,5.0,0.0,5.0
487533,2020,17,2,1.0,7.0,7.0,0.0,7.0
487533,2020,17,99,1.0,12.0,12.0,0.0,12.0
487588,2020,28,1,0.79,107.0,135.0,0.0,135.0
487588,2020,28,2,,,,,
487588,2020,28,99,0.79,107.0,135.0,0.0,135.0
487597,2020,6,1,0.68,195.0,288.0,0.0,288.0
487597,2020,6,2,,,,,
487597,2020,6,99,0.68,195.0,288.0,0.0,288.0
487603,2020,53,1,0.57,27.0,47.0,0.0,47.0
487603,2020,53,2,0.33,3.0,9.0,0.0,9.0
487603,2020,53,99,0.54,30.0,56.0,0.0,56.0
487621,2020,22,1,1.0,3.0,3.0,0.0,3.0
487621,2020,22,2,1.0,1.0,1.0,0.0,1.0
487621,2020,22,99,1.0,4.0,4.0,0.0,4.0
487658,2020,22,1,0.79,37.0,47.0,0.0,47.0
487658,2020,22,2,,,,,
487658,2020,22,99,0.79,37.0,47.0,0.0,47.0
487676,2020,24,1,0.89,17.0,19.0,0.0,19.0
487676,2020,24,2,,0.0,0.0,0.0,0.0
487676,2020,24,99,0.89,17.0,19.0,0.0,19.0
487746,2020,36,1,0.0,0.0,2.0,0.0,2.0
487746,2020,36,2,,,,,
487746,2020,36,99,0.0,0.0,2.0,0.0,2.0
487773,2020,6,1,0.73,8.0,11.0,0.0,11.0
487773,2020,6,2,,0.0,0.0,0.0,0.0
487773,2020,6,99,0.73,8.0,11.0,0.0,11.0
487791,2020,45,1,0.88,51.0,58.0,0.0,58.0
487791,2020,45,2,0.74,17.0,23.0,0.0,23.0
487791,2020,45,99,0.84,68.0,81.0,0.0,81.0
487807,2020,45,1,1.0,2.0,2.0,0.0,2.0
487807,2020,45,2,,,,,
487807,2020,45,99,1.0,2.0,2.0,0.0,2.0
487816,2020,1,1,1.0,1.0,1.0,0.0,1.0
487816,2020,1,2,,0.0,0.0,0.0,0.0
487816,2020,1,99,1.0,1.0,1.0,0.0,1.0
487852,2020,34,1,,,,,
487852,2020,34,2,,,,,
487852,2020,34,99,,0.0,0.0,0.0,0.0
487861,2020,39,1,,0.0,0.0,0.0,0.0
487861,2020,39,2,,0.0,0.0,0.0,0.0
487861,2020,39,99,,0.0,0.0,0.0,0.0
487889,2020,4,1,,,,,
487889,2020,4,2,,,,,
487889,2020,4,99,,0.0,0.0,0.0,0.0
487898,2020,45,1,0.29,2.0,7.0,0.0,7.0
487898,2020,45,2,0.47,9.0,19.0,0.0,19.0
487898,2020,45,99,0.42,11.0,26.0,0.0,26.0
487904,2020,21,1,0.83,10.0,12.0,0.0,12.0
487904,2020,21,2,,,,,
487904,2020,21,99,0.83,10.0,12.0,0.0,12.0
487913,2020,21,1,,0.0,0.0,0.0,0.0
487913,2020,21,2,,0.0,0.0,0.0,0.0
487913,2020,21,99,,0.0,0.0,0.0,0.0
487922,2020,47,1,1.0,5.0,5.0,0.0,5.0
487922,2020,47,2,,,,,
487922,2020,47,99,1.0,5.0,5.0,0.0,5.0
487959,2020,13,1,0.93,25.0,27.0,0.0,27.0
487959,2020,13,2,,0.0,0.0,0.0,0.0
487959,2020,13,99,0.93,25.0,27.0,0.0,27.0
487968,2020,17,1,0.22,14.0,64.0,0.0,64.0
487968,2020,17,2,,,,,
487968,2020,17,99,0.22,14.0,64.0,0.0,64.0
487977,2020,54,1,0.66,40.0,61.0,0.0,61.0
487977,2020,54,2,0.71,107.0,151.0,0.0,151.0
487977,2020,54,99,0.69,147.0,212.0,0.0,212.0
